"Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Up","GO:0002691","regulation of cellular extravasation","16/3006","49/28928",0.326530612244898,3.14234116800413,5.11101941694513,2.07948569313759e-05,9.99489479311349e-05,4.94225233618989e-05,"16177/20344/16401/19204/114332/11501/50931/56532/71785/14345/15894/21838/12772/20296/19219/16423",16
"Up","GO:0042476","odontogenesis","33/3006","149/28928",0.221476510067114,2.13136143819743,4.71485769589578,2.10055480072257e-05,0.000100882557500638,4.98841724509065e-05,"22420/22409/12125/12156/13607/12977/21923/12986/18595/666279/13406/18787/12638/71982/21803/320100/18751/13617/58994/21943/12842/13393/18053/12006/14634/16323/13614/14313/18383/22061/12393/14465/27060",33
"Up","GO:0015908","fatty acid transport","29/3006","124/28928",0.233870967741935,2.25063850793038,4.75256615596864,2.2209356531694e-05,0.000106528530472006,5.26759800372188e-05,"227358/21934/18783/19225/21825/16176/108115/12904/26568/17096/11520/18782/26970/18439/11816/108116/22228/13491/69836/21943/12903/18126/13614/20963/15466/12062/26874/225579/16952",29
"Up","GO:0006929","substrate-dependent cell migration","12/3006","30/28928",0.4,3.84936793080506,5.31725145602748,2.22679889230575e-05,0.000106528530472006,5.26759800372188e-05,"14268/19264/70839/11501/319480/16398/18591/14114/20583/19876/27279/71653",12
"Up","GO:0031664","regulation of lipopolysaccharide-mediated signaling pathway","12/3006","30/28928",0.4,3.84936793080506,5.31725145602748,2.22679889230575e-05,0.000106528530472006,5.26759800372188e-05,"12523/244183/434219/20128/70097/21929/20312/16365/327957/17084/17079/12475",12
"Up","GO:0032928","regulation of superoxide anion generation","12/3006","30/28928",0.4,3.84936793080506,5.31725145602748,2.22679889230575e-05,0.000106528530472006,5.26759800372188e-05,"14825/74096/56644/21803/22177/16409/16414/16173/14678/20963/14063/14289",12
"Up","GO:0090382","phagosome maturation","12/3006","30/28928",0.4,3.84936793080506,5.31725145602748,2.22679889230575e-05,0.000106528530472006,5.26759800372188e-05,"226421/74748/51795/22249/18439/12721/67844/218756/270160/331004/106572/27060",12
"Up","GO:0030216","keratinocyte differentiation","36/3006","169/28928",0.21301775147929,2.04995925309145,4.661662630246,2.2408788559269e-05,0.00010711855045518,5.29677317465265e-05,"18772/19225/20758/20760/20761/20753/16447/22234/12578/55948/13836/14284/14056/19695/545975/404634/17123/13115/12560/235505/11688/15218/16664/16666/16667/12192/18810/100126226/16687/110308/16682/22061/100034684/80859/12575/16952",36
"Up","GO:0045453","bone resorption","22/3006","82/28928",0.268292682926829,2.58189312432047,4.88487210738867,2.24849375670056e-05,0.000107398848986328,5.31063331124308e-05,"227326/16331/21934/246256/13038/13040/16193/20750/231633/18439/71982/11501/21943/22041/16416/20963/27220/19219/75766/18383/19354/27060",22
"Up","GO:0002065","columnar/cuboidal epithelial cell differentiation","34/3006","156/28928",0.217948717948718,2.09741201357968,4.68014077308159,2.26687879408686e-05,0.000108138095074419,5.34718737991024e-05,"110895/18772/12156/12608/14173/16600/22417/12571/666279/18787/12638/21803/14912/19886/17172/14561/16531/14463/12224/81897/13393/20682/20677/17755/14313/20666/15375/22061/30051/22154/74123/14465/12558/17126",34
"Up","GO:0007144","female meiosis I","8/3006","14/28928",0.571428571428571,5.49909704400722,5.73386182566476,2.27102342174876e-05,0.000108138095074419,5.34718737991024e-05,"12531/20878/229841/67141/74666/12442/69716/67052",8
"Up","GO:0031652","positive regulation of heat generation","8/3006","14/28928",0.571428571428571,5.49909704400722,5.73386182566476,2.27102342174876e-05,0.000108138095074419,5.34718737991024e-05,"21934/19225/16176/12801/21943/12774/20304/21926",8
"Up","GO:0070673","response to interleukin-18","8/3006","14/28928",0.571428571428571,5.49909704400722,5.73386182566476,2.27102342174876e-05,0.000108138095074419,5.34718737991024e-05,"16182/16174/192656/12363/16173/18591/12737/225471",8
"Up","GO:0051101","regulation of DNA binding","27/3006","112/28928",0.241071428571429,2.31993156544055,4.76601616784448,2.36092237702938e-05,0.000112331551111879,5.55454441894707e-05,"381280/13345/102639543/545384/236312/226691/100040462/15950/18005/16870/13555/17395/245522/18049/16476/18793/21803/16000/15364/72400/16878/16364/14938/20666/22160/17240/207259",27
"Up","GO:0032418","lysosome localization","24/3006","94/28928",0.25531914893617,2.45704336008833,4.81832276399391,2.39756901476232e-05,0.000113898456758616,5.63202440501467e-05,"14127/12523/19215/12229/17096/18124/14191/56743/14159/17760/16190/16797/15368/15227/24046/18806/380732/217303/70450/20963/12652/17886/19354/442827",24
"Up","GO:1990849","vacuolar localization","24/3006","94/28928",0.25531914893617,2.45704336008833,4.81832276399391,2.39756901476232e-05,0.000113898456758616,5.63202440501467e-05,"14127/12523/19215/12229/17096/18124/14191/56743/14159/17760/16190/16797/15368/15227/24046/18806/380732/217303/70450/20963/12652/17886/19354/442827",24
"Up","GO:0001836","release of cytochrome c from mitochondria","20/3006","71/28928",0.28169014084507,2.71082248648243,4.91496542705773,2.41874170357226e-05,0.000114815347275609,5.67736259409458e-05,"51800/171543/12125/17395/16476/55948/15234/12123/170770/18793/16000/12047/12044/12045/22059/70310/216869/76933/12018/58801",20
"Up","GO:0055123","digestive system development","35/3006","163/28928",0.214723926380368,2.06637849046284,4.6492716520816,2.42109954305505e-05,0.000114838387452101,5.67850187938421e-05,"12825/93840/15284/18595/18590/71660/18430/21803/17863/21412/17172/16000/15227/14241/14463/12224/71566/20897/19378/81897/21414/20682/207607/14634/15466/20666/59036/22061/30051/21926/74123/106522/14465/17126/54612",35
"Up","GO:0003158","endothelium development","33/3006","150/28928",0.22,2.11715236194278,4.67132050995614,2.42757457465757e-05,0.000115056529106452,5.68928849718414e-05,"12767/16819/16176/20371/17986/17698/21812/14726/15945/15442/12739/50918/16411/12822/12226/211323/13617/22330/14739/15894/17874/57265/13614/13610/14063/11852/239337/18591/12737/14314/21926/12488/19280",33
"Up","GO:0007292","female gamete generation","39/3006","190/28928",0.205263157894737,1.97533354343944,4.5931816767757,2.56129595356998e-05,0.000121300602959418,5.99804400913237e-05,"74229/68549/16324/12316/18783/67121/21930/215387/12531/20878/242202/229841/22417/13874/19242/110958/54611/18817/67141/16000/13617/74666/17390/219114/12442/22137/14566/21973/217216/16323/13614/69716/268697/11504/67052/66468/14283/83561/332397",39
"Up","GO:0002042","cell migration involved in sprouting angiogenesis","17/3006","55/28928",0.309090909090909,2.97451158289482,4.99122339013134,2.60476917850698e-05,0.000123074340306497,6.08575136102393e-05,"19225/23797/23892/21825/68792/14173/16600/15368/16412/13655/20620/79221/17286/80837/56233/19876/16952",17
"Up","GO:0014075","response to amine","17/3006","55/28928",0.309090909090909,2.97451158289482,4.99122339013134,2.60476917850698e-05,0.000123074340306497,6.08575136102393e-05,"15559/18227/20310/18430/14282/232975/67865/13491/12534/11540/13617/17874/11548/217124/13614/16398/18574",17
"Up","GO:0150052","regulation of postsynapse assembly","17/3006","55/28928",0.309090909090909,2.97451158289482,4.99122339013134,2.60476917850698e-05,0.000123074340306497,6.08575136102393e-05,"20353/210293/226778/433485/13193/13175/12933/18223/56212/14739/68585/11418/217124/217333/140580/17755/18011",17
"Up","GO:0032682","negative regulation of chemokine production","13/3006","35/28928",0.371428571428571,3.5744130786047,5.18952811613114,2.60765817917449e-05,0.000123115993940548,6.08781104023476e-05,"16600/13836/16193/246727/23961/23960/246730/12484/14728/14063/54483/225471/225884",13
"Up","GO:0007413","axonal fasciculation","11/3006","26/28928",0.423076923076923,4.07144684988996,5.33553118803421,2.61779989007805e-05,0.0001231209104743,6.08805415185249e-05,"21367/12801/20346/17984/54713/17967/107934/68585/20356/13837/72832",11
"Up","GO:0060080","inhibitory postsynaptic potential","11/3006","26/28928",0.423076923076923,4.07144684988996,5.33553118803421,2.61779989007805e-05,0.0001231209104743,6.08805415185249e-05,"245537/22249/14812/13491/11540/20312/110902/216856/56320/14805/225872",11
"Up","GO:0106030","neuron projection fasciculation","11/3006","26/28928",0.423076923076923,4.07144684988996,5.33553118803421,2.61779989007805e-05,0.0001231209104743,6.08805415185249e-05,"21367/12801/20346/17984/54713/17967/107934/68585/20356/13837/72832",11
"Up","GO:1903975","regulation of glial cell migration","11/3006","26/28928",0.423076923076923,4.07144684988996,5.33553118803421,2.61779989007805e-05,0.0001231209104743,6.08805415185249e-05,"22352/70839/12977/20130/16971/20312/321019/13051/12772/216616/83433",11
"Up","GO:2000319","regulation of T-helper 17 cell differentiation","11/3006","26/28928",0.423076923076923,4.07144684988996,5.33553118803421,2.61779989007805e-05,0.0001231209104743,6.08805415185249e-05,"240873/20371/230738/56744/16950/12515/243910/216799/57765/16852/80859",11
"Up","GO:0061387","regulation of extent of cell growth","28/3006","119/28928",0.235294117647059,2.26433407694415,4.70633855217271,2.71181964073602e-05,0.000127445133001027,6.30187730184349e-05,"14268/56177/18846/13193/12904/18049/13841/70433/20346/16885/20355/11816/17136/244058/16202/16971/320563/23999/12774/68585/22368/56320/17755/20356/27279/19280/13640/71653",28
"Up","GO:0060688","regulation of morphogenesis of a branching structure","19/3006","66/28928",0.287878787878788,2.77037843504909,4.90328119688441,2.74381172816496e-05,0.000128849902977303,6.3713400409795e-05,"240725/23892/14178/16176/15234/18595/18590/56753/12391/21803/12876/68585/20682/20471/18654/14573/20583/20681/21926",19
"Up","GO:0007422","peripheral nervous system development","22/3006","83/28928",0.265060240963855,2.55078597824431,4.81800862266911,2.76169397005221e-05,0.000129590429367484,6.40795741772676e-05,"18049/56198/230775/230822/243914/16202/215798/13654/12833/17172/211323/13655/18413/380684/18858/192897/18212/14573/18810/12737/20681/225631",22
"Up","GO:0048483","autonomic nervous system development","16/3006","50/28928",0.32,3.07949434464405,5.01153909365082,2.76450756147445e-05,0.000129623278857208,6.40958175165611e-05,"18187/14268/14472/15284/18846/22329/20346/13654/17172/13617/20677/20666/20471/14573/22061/20681",16
"Up","GO:0045672","positive regulation of osteoclast differentiation","14/3006","40/28928",0.35,3.36819693945442,5.10388647946592,2.80402339731502e-05,0.000131275385463611,6.4912747349655e-05,"21934/74614/12977/22177/21943/12768/20304/20308/20302/16416/14281/238377/21926/83433",14
"Up","GO:0070670","response to interleukin-4","14/3006","40/28928",0.35,3.36819693945442,5.10388647946592,2.80402339731502e-05,0.000131275385463611,6.4912747349655e-05,"19264/16963/17533/21939/17216/16190/12721/12567/21414/20292/246746/75766/22143/547253",14
"Up","GO:0032604","granulocyte macrophage colony-stimulating factor production","9/3006","18/28928",0.5,4.81170991350632,5.50863479723585,2.82594751385724e-05,0.000131999513347193,6.52708124217158e-05,"12523/98365/332579/16176/230073/14284/16173/81897/20963",9
"Up","GO:0033080","immature T cell proliferation in thymus","9/3006","18/28928",0.5,4.81170991350632,5.50863479723585,2.82594751385724e-05,0.000131999513347193,6.52708124217158e-05,"16176/20371/12479/192656/12578/22417/21942/12144/21950",9
"Up","GO:0072109","glomerular mesangium development","9/3006","18/28928",0.5,4.81170991350632,5.50863479723585,2.82594751385724e-05,0.000131999513347193,6.52708124217158e-05,"16194/12267/319197/71785/16416/18591/13653/18596/11475",9
"Up","GO:1904738","vascular associated smooth muscle cell migration","15/3006","45/28928",0.333333333333333,3.20780660900421,5.04728779273848,2.84348186277106e-05,0.00013271746015506,6.56258210898296e-05,"18214/16401/18124/16534/13491/16971/14107/22003/14783/21752/17260/17886/18591/11504/19091",15
"Up","GO:0002524","hypersensitivity","10/3006","22/28928",0.454545454545455,4.3742817395512,5.39151249087739,2.87495886001872e-05,0.000133982695201328,6.62514515734597e-05,"246256/14131/14127/12229/14129/13848/20737/12775/16016/12266",10
"Up","GO:0090050","positive regulation of cell migration involved in sprouting angiogenesis","10/3006","22/28928",0.454545454545455,4.3742817395512,5.39151249087739,2.87495886001872e-05,0.000133982695201328,6.62514515734597e-05,"19225/23797/68792/14173/15368/20620/79221/80837/56233/16952",10
"Up","GO:0002645","positive regulation of tolerance induction","7/3006","11/28928",0.636363636363636,6.12399443537168,5.78815706306906,2.9353437071751e-05,0.000136175967897919,6.73359759564571e-05,"20371/14728/73914/12501/21813/15223/14991",7
"Up","GO:0002858","regulation of natural killer cell mediated cytotoxicity directed against tumor cell target","7/3006","11/28928",0.636363636363636,6.12399443537168,5.78815706306906,2.9353437071751e-05,0.000136175967897919,6.73359759564571e-05,"243655/27007/19294/52118/21803/171285/225825",7
"Up","GO:0002887","negative regulation of myeloid leukocyte mediated immunity","7/3006","11/28928",0.636363636363636,6.12399443537168,5.78815706306906,2.9353437071751e-05,0.000136175967897919,6.73359759564571e-05,"12523/20375/15368/15227/13051/12772/217303",7
"Up","GO:0032353","negative regulation of hormone biosynthetic process","7/3006","11/28928",0.636363636363636,6.12399443537168,5.78815706306906,2.9353437071751e-05,0.000136175967897919,6.73359759564571e-05,"12156/18033/22417/14581/50781/13115/12286",7
"Up","GO:0032661","regulation of interleukin-18 production","7/3006","11/28928",0.636363636363636,6.12399443537168,5.78815706306906,2.9353437071751e-05,0.000136175967897919,6.73359759564571e-05,"12523/24088/229898/12362/81897/69146/21926",7
"Up","GO:0033034","positive regulation of myeloid cell apoptotic process","7/3006","11/28928",0.636363636363636,6.12399443537168,5.78815706306906,2.9353437071751e-05,0.000136175967897919,6.73359759564571e-05,"12505/12578/18707/80885/66854/17260/16952",7
"Up","GO:0031103","axon regeneration","18/3006","61/28928",0.295081967213115,2.83969765387258,4.89804170526792,3.07109877103059e-05,0.000142151311416835,7.02906499252365e-05,"269295/192176/19716/16600/21923/16476/19242/17136/244058/16971/211323/17390/18039/380684/17755/14226/19280/27528",18
"Up","GO:0038066","p38MAPK cascade","18/3006","61/28928",0.295081967213115,2.83969765387258,4.89804170526792,3.07109877103059e-05,0.000142151311416835,7.02906499252365e-05,"63953/20375/16176/12156/19260/242316/230738/15234/100532/12391/16534/70097/17873/12772/20698/12192/19094/83433",18
"Up","GO:0043330","response to exogenous dsRNA","18/3006","61/28928",0.295081967213115,2.83969765387258,4.89804170526792,3.07109877103059e-05,0.000142151311416835,7.02906499252365e-05,"20846/74013/332579/71586/192656/230073/78781/19368/19369/19370/73914/214763/18035/12265/14251/76438/140792/72512",18
"Up","GO:0034599","cellular response to oxidative stress","49/3006","261/28928",0.187739463601533,1.80669567633571,4.45811012696718,3.17558891970359e-05,0.000146876974694888,7.26273849143927e-05,"16174/18214/16819/18227/17395/12229/26570/229731/18619/60599/16600/12578/16476/230738/74777/15234/16193/18595/15507/11677/14056/211651/26362/74041/21929/12534/28240/13617/17390/58994/56532/71785/17392/23939/22059/18053/20698/114886/209027/13614/212032/11852/15375/14281/26415/11629/13078/18596/16952",49
"Up","GO:0032526","response to retinoic acid","28/3006","120/28928",0.233333333333333,2.24546462630295,4.65561864536968,3.19022533642242e-05,0.00014744274294106,7.29071446811802e-05,"14545/16008/13590/17005/17096/11303/16600/21923/56710/14620/69301/21677/17172/17390/14463/19378/23999/20317/20296/12842/20682/17260/13837/12394/21926/71461/14465/13380",28
"Up","GO:0006688","glycosphingolipid biosynthetic process","12/3006","31/28928",0.387096774193548,3.72519477174683,5.16968340965547,3.29015488494471e-05,0.000151946686064502,7.513424400385e-05,"20452/20448/50935/26877/26938/22234/20450/14421/14345/20442/239559/56375",12
"Up","GO:0019226","transmission of nerve impulse","27/3006","114/28928",0.236842105263158,2.27923101166089,4.66027518077348,3.30734566426543e-05,0.000152625665605266,7.54699842283372e-05,"64095/269116/98660/20269/110876/64378/18619/16193/18439/81905/232975/17136/20266/12833/12286/16531/24046/18858/54377/195208/18212/27220/16398/14226/319504/18810/20273",27
